site_id,date,year,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,rad_mj_m2,wind_ms,rh_pct,gdd_base10
SITE097,2022-07-27,2022,38.8,16.9,27.8,0.3,7.97,16.96,2.2,77.0,17.8
SITE097,2022-07-28,2022,36.7,18.4,27.6,1.2,7.22,16.93,2.6,63.0,17.6
SITE097,2022-07-29,2022,30.5,10.8,20.6,0.6,6.36,16.89,2.7,68.0,10.6
SITE097,2022-07-30,2022,30.2,10.2,20.2,0.6,6.31,16.86,2.9,64.0,10.2
SITE097,2022-07-31,2022,27.7,9.6,18.7,1.1,5.75,16.82,2.8,50.0,8.7
SITE097,2022-08-01,2022,27.9,5.3,16.6,0.3,6.06,16.79,1.9,65.0,6.6
SITE097,2022-08-02,2022,30.4,11.6,21.0,0.9,6.21,16.75,2.3,70.0,11.0
SITE097,2022-08-03,2022,30.4,15.3,22.8,0.0,5.82,24.48,2.2,48.0,12.8
SITE097,2022-08-04,2022,35.2,12.5,23.8,0.3,7.28,16.67,3.0,63.0,13.8
SITE097,2022-08-05,2022,39.1,9.0,24.1,0.0,8.41,24.36,4.4,59.0,14.1
SITE097,2022-08-06,2022,35.3,10.0,22.7,1.0,7.44,16.59,2.6,66.0,12.7
SITE097,2022-08-07,2022,34.7,10.3,22.5,0.0,7.26,16.55,2.5,64.0,12.5
SITE097,2022-08-08,2022,30.4,9.3,19.9,2.7,6.3,16.5,3.9,59.0,9.9
SITE097,2022-08-09,2022,33.3,7.1,20.2,2.7,7.05,16.46,2.8,59.0,10.2
SITE097,2022-08-10,2022,32.8,8.6,20.7,0.5,6.84,16.41,2.8,73.0,10.7
SITE097,2022-08-11,2022,34.8,9.4,22.1,6.5,7.25,16.37,3.1,81.0,12.1
SITE097,2022-08-12,2022,33.7,12.1,22.9,1.3,6.8,16.32,1.4,79.0,12.9
SITE097,2022-08-13,2022,35.5,12.7,24.1,0.5,7.17,16.27,2.2,59.0,14.1
SITE097,2022-08-14,2022,34.4,15.0,24.7,4.7,6.69,16.22,2.1,77.0,14.7
SITE097,2022-08-15,2022,32.7,13.9,23.3,0.0,6.36,23.69,3.2,44.0,13.3
SITE097,2022-08-16,2022,29.7,10.0,19.9,6.0,5.94,16.12,2.7,66.0,9.9
SITE097,2022-08-17,2022,25.1,5.8,15.5,4.6,5.18,16.07,3.7,81.0,5.5
SITE097,2022-08-18,2022,29.3,9.9,19.6,2.1,5.82,16.01,3.8,64.0,9.6
SITE097,2022-08-19,2022,28.8,16.5,22.7,0.0,4.99,23.38,1.9,54.0,12.7
SITE097,2022-08-20,2022,25.6,12.3,19.0,5.8,4.7,15.9,3.3,56.0,9.0
SITE097,2022-08-21,2022,27.1,12.5,19.8,0.8,5.03,15.85,2.9,56.0,9.8
SITE097,2022-08-22,2022,31.1,11.4,21.2,0.0,6.04,23.13,1.9,33.0,11.2
SITE097,2022-08-23,2022,27.9,12.8,20.4,0.9,5.13,15.73,3.1,80.0,10.4
SITE097,2022-08-24,2022,31.3,11.2,21.3,0.2,6.05,15.67,3.0,63.0,11.3
SITE097,2022-08-25,2022,30.8,16.0,23.4,0.7,5.44,15.61,1.8,57.0,13.4
SITE097,2022-08-26,2022,28.0,11.3,19.6,2.7,5.25,15.55,2.1,78.0,9.6
SITE097,2022-08-27,2022,31.7,12.9,22.3,3.2,5.92,15.49,1.4,68.0,12.3
SITE097,2022-08-28,2022,30.8,10.9,20.8,4.9,5.86,15.43,2.1,63.0,10.8
SITE097,2022-08-29,2022,35.6,11.1,23.4,1.2,6.9,15.36,4.4,45.0,13.4
SITE097,2022-08-30,2022,37.5,9.0,23.2,0.7,7.38,15.3,1.7,61.0,13.2
SITE097,2022-08-31,2022,37.4,10.8,24.1,0.0,7.24,22.31,3.2,45.0,14.1
SITE097,2022-09-01,2022,34.9,6.9,20.9,0.4,6.85,15.16,1.8,68.0,10.9
SITE097,2022-09-02,2022,33.7,9.8,21.7,0.4,6.42,15.1,2.6,39.0,11.7
SITE097,2022-09-03,2022,30.7,11.8,21.2,1.7,5.62,15.03,3.3,71.0,11.2
SITE097,2022-09-04,2022,24.3,7.8,16.1,0.7,4.54,14.96,2.3,68.0,6.1
SITE097,2022-09-05,2022,23.4,8.6,16.0,1.1,4.27,14.89,2.1,51.0,6.0
SITE097,2022-09-06,2022,24.1,7.8,15.9,3.9,4.44,14.82,2.0,89.0,5.9
SITE097,2022-09-07,2022,26.9,7.9,17.4,1.4,4.98,14.74,2.5,69.0,7.4
SITE097,2022-09-08,2022,25.5,9.6,17.5,0.4,4.55,14.67,2.2,71.0,7.5
SITE097,2022-09-09,2022,26.2,11.5,18.8,1.0,4.51,14.6,1.4,78.0,8.8
SITE097,2022-09-10,2022,28.6,6.7,17.6,7.6,5.3,14.52,2.7,76.0,7.6
SITE097,2022-09-11,2022,26.3,6.6,16.5,0.0,4.84,14.45,2.8,73.0,6.5
SITE097,2022-09-12,2022,25.8,9.6,17.7,0.1,4.53,14.37,2.9,78.0,7.7
SITE097,2022-09-13,2022,26.8,7.4,17.1,4.6,4.84,14.3,2.3,72.0,7.1
SITE097,2022-09-14,2022,34.2,12.0,23.1,0.6,6.04,14.22,2.2,90.0,13.1
SITE097,2022-09-15,2022,37.3,11.0,24.2,0.3,6.7,14.14,2.7,60.0,14.2
SITE097,2022-09-16,2022,35.7,9.5,22.6,0.4,6.41,14.06,3.8,75.0,12.6
SITE097,2022-09-17,2022,28.1,9.6,18.9,0.9,4.86,13.98,1.8,65.0,8.9
SITE097,2022-09-18,2022,30.7,10.7,20.7,3.2,5.28,13.9,2.8,69.0,10.7
SITE097,2022-09-19,2022,27.9,12.3,20.1,0.4,4.55,13.82,1.2,62.0,10.1
SITE097,2022-09-20,2022,23.9,7.8,15.9,8.9,4.09,13.74,2.3,53.0,5.9
SITE097,2022-09-21,2022,27.2,8.0,17.6,10.7,4.66,13.66,3.4,49.0,7.6
SITE097,2022-09-22,2022,26.8,8.5,17.7,0.1,4.54,13.58,4.6,68.0,7.7
SITE097,2022-09-23,2022,24.0,8.7,16.4,0.3,3.97,13.49,3.5,80.0,6.4
SITE097,2022-09-24,2022,25.5,6.4,16.0,6.3,4.35,13.41,3.2,73.0,6.0
SITE097,2022-09-25,2022,28.4,6.0,17.2,2.7,4.87,13.33,3.5,72.0,7.2
SITE097,2022-09-26,2022,28.3,5.4,16.8,1.4,4.83,13.24,1.5,66.0,6.8
SITE097,2022-09-27,2022,30.1,7.2,18.6,5.9,5.05,13.16,2.5,65.0,8.6
SITE097,2022-09-28,2022,29.4,9.0,19.2,1.6,4.81,13.07,2.9,70.0,9.2
SITE097,2022-09-29,2022,29.1,13.3,21.2,4.8,4.43,12.99,2.1,75.0,11.2
SITE097,2022-09-30,2022,30.4,10.9,20.7,0.3,4.83,12.9,3.3,62.0,10.7
SITE097,2022-10-01,2022,20.8,3.4,12.1,2.9,3.53,12.82,2.4,67.0,2.1
SITE097,2022-10-02,2022,23.6,1.6,12.6,0.5,3.99,12.73,4.5,64.0,2.6
SITE097,2022-10-03,2022,22.5,3.3,12.9,6.6,3.75,12.65,1.9,63.0,2.9
SITE097,2022-10-04,2022,22.7,0.1,11.4,3.3,3.83,12.56,1.4,81.0,1.4
SITE097,2022-10-05,2022,21.2,6.1,13.7,3.3,3.36,12.48,2.9,81.0,3.7
SITE097,2022-10-06,2022,15.4,5.8,10.6,0.0,2.39,18.15,1.6,45.0,0.6
SITE097,2022-10-07,2022,16.6,8.0,12.3,2.1,2.4,12.3,3.2,78.0,2.3
SITE097,2022-10-08,2022,21.8,6.6,14.2,0.4,3.37,12.22,3.6,61.0,4.2
SITE097,2022-10-09,2022,18.3,7.2,12.8,13.2,2.72,12.13,1.7,77.0,2.8
SITE097,2022-10-10,2022,16.6,3.2,9.9,9.2,2.69,12.05,2.7,81.0,0.0
SITE097,2022-10-11,2022,19.9,5.8,12.9,8.7,3.04,11.96,3.7,47.0,2.9
SITE097,2022-10-12,2022,21.6,6.6,14.1,0.6,3.22,11.88,2.3,83.0,4.1
SITE097,2022-10-13,2022,23.7,2.9,13.3,3.3,3.68,11.79,1.8,56.0,3.3
SITE097,2022-10-14,2022,24.1,7.8,15.9,3.5,3.51,11.71,3.6,61.0,5.9
SITE097,2022-10-15,2022,22.9,9.1,16.0,2.9,3.22,11.62,2.3,48.0,6.0
SITE097,2022-10-16,2022,23.0,4.8,13.9,1.5,3.43,11.54,2.4,68.0,3.9
SITE097,2022-10-17,2022,24.0,5.9,14.9,3.5,3.52,11.45,1.7,77.0,4.9
SITE097,2022-10-18,2022,25.7,3.8,14.8,0.2,3.82,11.37,2.0,63.0,4.8
SITE097,2022-10-19,2022,23.2,-1.2,11.0,0.0,3.54,16.53,1.9,69.0,1.0
SITE097,2022-10-20,2022,27.9,2.7,15.3,0.0,4.1,16.41,3.8,56.0,5.3
SITE097,2022-10-21,2022,21.6,5.5,13.6,0.0,3.08,16.29,2.8,58.0,3.6
SITE097,2022-10-22,2022,23.5,1.7,12.6,0.0,3.46,16.17,2.8,72.0,2.6
SITE097,2022-10-23,2022,18.7,1.4,10.0,0.0,2.79,16.05,1.8,58.0,0.0
SITE097,2022-10-24,2022,20.8,7.3,14.0,0.0,2.8,10.88,2.1,76.0,4.0
SITE097,2022-10-25,2022,19.7,7.9,13.8,0.0,2.58,15.82,2.4,53.0,3.8
SITE097,2022-10-26,2022,21.2,12.8,17.0,0.0,2.37,15.7,3.0,70.0,7.0
SITE097,2022-10-27,2022,19.3,3.5,11.4,0.0,2.71,15.58,4.5,54.0,1.4
SITE097,2022-10-28,2022,20.2,4.5,12.3,0.0,2.77,15.47,3.1,59.0,2.3
SITE097,2022-10-29,2022,22.9,3.9,13.4,5.5,3.14,10.48,4.4,79.0,3.4
SITE097,2022-10-30,2022,15.6,3.9,9.7,12.7,2.16,10.41,2.9,76.0,0.0
SITE097,2022-10-31,2022,21.9,6.5,14.2,0.0,2.85,15.14,4.5,61.0,4.2
SITE097,2022-11-01,2022,10.2,-0.1,5.1,0.0,1.66,15.03,3.8,70.0,0.0
SITE097,2022-11-02,2022,13.0,4.4,8.7,0.4,1.75,10.19,4.1,86.0,0.0
SITE097,2022-11-03,2022,15.7,2.2,9.0,1.3,2.19,10.11,1.7,72.0,0.0
SITE097,2022-11-04,2022,13.5,-4.3,4.6,0.5,2.09,10.04,2.4,70.0,0.0
SITE097,2022-11-05,2022,13.5,0.5,7.0,3.9,1.97,9.97,3.0,65.0,0.0
SITE097,2022-11-06,2022,14.4,1.1,7.8,1.7,2.04,9.9,2.9,74.0,0.0
SITE097,2022-11-07,2022,15.5,-2.6,6.4,0.3,2.23,9.83,2.9,92.0,0.0
SITE097,2022-11-08,2022,9.0,5.6,7.3,2.3,0.99,9.77,3.4,81.0,0.0
SITE097,2022-11-09,2022,10.5,3.0,6.8,6.0,1.43,9.7,3.1,70.0,0.0
SITE097,2022-11-10,2022,12.5,-0.1,6.2,0.9,1.81,9.63,3.8,72.0,0.0
SITE097,2022-11-11,2022,17.7,-2.5,7.6,1.2,2.41,9.57,3.0,78.0,0.0
SITE097,2022-11-12,2022,17.2,-4.5,6.3,4.0,2.35,9.51,3.2,86.0,0.0
SITE097,2022-11-13,2022,17.6,-4.1,6.8,6.3,2.38,9.45,4.1,60.0,0.0
SITE097,2022-11-14,2022,15.4,-2.0,6.7,0.5,2.12,9.39,3.3,75.0,0.0
SITE097,2022-11-15,2022,16.5,-0.6,8.0,1.2,2.19,9.33,2.1,90.0,0.0
SITE097,2022-11-16,2022,12.7,2.0,7.4,0.0,1.68,13.58,3.2,41.0,0.0
SITE097,2022-11-17,2022,16.3,0.7,8.5,0.6,2.11,9.22,1.7,55.0,0.0
SITE097,2022-11-18,2022,17.0,-3.4,6.8,4.5,2.24,9.16,2.6,84.0,0.0
SITE097,2022-11-19,2022,19.5,-2.7,8.4,4.1,2.47,9.11,2.5,80.0,0.0
SITE097,2022-11-20,2022,17.1,-0.8,8.1,0.0,2.19,13.27,2.0,72.0,0.0
SITE097,2022-11-21,2022,14.7,-4.1,5.3,1.8,1.99,9.01,3.3,79.0,0.0
SITE097,2022-11-22,2022,17.9,-5.0,6.5,1.0,2.29,8.96,2.4,84.0,0.0
SITE097,2022-11-23,2022,14.3,4.2,9.2,3.7,1.69,8.91,2.0,72.0,0.0
SITE097,2022-11-24,2022,15.7,0.3,8.0,0.0,1.98,12.99,2.1,80.0,0.0
SITE097,2022-11-25,2022,15.3,1.9,8.6,2.4,1.88,8.82,2.4,73.0,0.0
SITE097,2022-11-26,2022,16.2,2.0,9.1,0.1,1.96,8.78,2.8,100.0,0.0
SITE097,2022-11-27,2022,17.4,-0.2,8.6,2.2,2.14,8.74,3.1,64.0,0.0
SITE097,2022-11-28,2022,16.2,2.7,9.5,0.8,1.92,8.7,2.1,65.0,0.0
SITE097,2022-11-29,2022,15.2,0.9,8.1,0.4,1.86,8.66,2.6,74.0,0.0
SITE097,2022-11-30,2022,16.2,-0.6,7.8,7.2,2.0,8.62,2.6,84.0,0.0
SITE097,2022-12-01,2022,12.6,-4.1,4.2,2.8,1.71,8.59,2.4,80.0,0.0
SITE097,2022-12-02,2022,12.6,-0.8,5.9,10.6,1.64,8.56,1.8,69.0,0.0
SITE097,2022-12-03,2022,10.0,-3.9,3.0,0.9,1.46,8.53,3.2,85.0,0.0
SITE097,2022-12-04,2022,9.9,-2.5,3.7,0.0,1.42,12.45,2.8,44.0,0.0
SITE097,2022-12-05,2022,9.1,-5.5,1.8,1.5,1.39,8.47,4.5,60.0,0.0
SITE097,2022-12-06,2022,14.5,-1.1,6.7,1.5,1.8,8.44,2.2,88.0,0.0
SITE097,2022-12-07,2022,19.8,-3.6,8.1,7.1,2.32,8.42,1.0,69.0,0.0
SITE097,2022-12-08,2022,13.8,-1.8,6.0,5.6,1.74,8.4,2.7,91.0,0.0
SITE097,2022-12-09,2022,15.8,-6.7,4.6,1.0,1.96,8.38,2.3,76.0,0.0
SITE097,2022-12-10,2022,16.9,-3.3,6.8,4.5,2.04,8.36,3.6,64.0,0.0
SITE097,2022-12-11,2022,18.3,-7.3,5.5,0.1,2.17,8.34,4.6,86.0,0.0
SITE097,2022-12-12,2022,19.1,-3.3,7.9,1.3,2.23,8.33,2.9,80.0,0.0
SITE097,2022-12-13,2022,21.1,-5.7,7.7,6.8,2.42,8.31,4.9,75.0,0.0
SITE097,2022-12-14,2022,16.9,-2.2,7.4,0.0,2.01,12.16,4.8,53.0,0.0
SITE097,2022-12-15,2022,9.6,0.8,5.2,0.0,1.24,12.14,4.7,66.0,0.0
SITE097,2022-12-16,2022,13.2,0.9,7.1,1.2,1.59,8.28,2.3,72.0,0.0
SITE097,2022-12-17,2022,9.0,-2.0,3.5,0.0,1.29,12.12,2.8,67.0,0.0
SITE097,2022-12-18,2022,9.7,-5.4,2.2,0.3,1.42,8.27,2.9,70.0,0.0
SITE097,2022-12-19,2022,10.4,0.2,5.3,1.3,1.35,8.27,4.9,59.0,0.0
SITE097,2022-12-20,2022,6.5,-5.7,0.4,0.0,1.16,12.11,2.0,68.0,0.0
SITE097,2022-12-21,2022,4.6,-3.6,0.5,0.0,0.96,12.11,2.2,52.0,0.0
SITE097,2022-12-22,2022,3.4,-3.1,0.1,5.4,0.84,8.27,4.4,76.0,0.0
SITE097,2022-12-23,2022,11.1,-4.8,3.2,0.7,1.52,8.27,3.2,64.0,0.0
SITE097,2022-12-24,2022,15.6,-5.6,5.0,8.0,1.91,8.28,3.8,64.0,0.0
SITE097,2022-12-25,2022,14.2,-4.3,4.9,5.4,1.78,8.29,2.5,53.0,0.0
SITE097,2022-12-26,2022,14.4,-1.1,6.6,2.7,1.76,8.3,2.2,53.0,0.0
SITE097,2022-12-27,2022,10.8,-3.3,3.7,6.1,1.48,8.31,2.2,55.0,0.0
SITE097,2022-12-28,2022,9.9,1.1,5.5,1.7,1.26,8.32,3.8,64.0,0.0
SITE097,2022-12-29,2022,9.1,-1.3,3.9,1.0,1.29,8.34,3.6,77.0,0.0
SITE097,2022-12-30,2022,11.8,-3.9,4.0,0.5,1.58,8.36,2.9,59.0,0.0
SITE097,2022-12-31,2022,11.6,-1.6,5.0,2.8,1.52,8.38,1.3,70.0,0.0
SITE097,2023-01-01,2023,7.3,-5.8,0.8,0.0,1.25,8.4,2.8,72.0,0.0
SITE097,2023-01-02,2023,7.6,-6.2,0.7,8.6,1.28,8.42,2.4,61.0,0.0
SITE097,2023-01-03,2023,7.2,-4.4,1.4,4.1,1.21,8.44,1.3,76.0,0.0
SITE097,2023-01-04,2023,7.8,-2.7,2.6,0.9,1.23,8.47,2.7,55.0,0.0
SITE097,2023-01-05,2023,8.3,-7.6,0.4,0.2,1.36,8.5,3.2,57.0,0.0
SITE097,2023-01-06,2023,10.6,-3.6,3.5,1.7,1.51,8.53,2.2,70.0,0.0
SITE097,2023-01-07,2023,5.8,-6.9,-0.6,3.8,1.16,8.56,3.1,70.0,0.0
SITE097,2023-01-08,2023,11.8,-1.6,5.1,8.6,1.58,8.59,1.8,86.0,0.0
SITE097,2023-01-09,2023,13.2,-6.7,3.2,7.5,1.78,8.62,1.8,72.0,0.0
SITE097,2023-01-10,2023,12.6,-6.4,3.1,19.4,1.73,8.66,3.4,79.0,0.0
SITE097,2023-01-11,2023,11.6,0.9,6.3,0.0,1.5,8.7,1.3,68.0,0.0
SITE097,2023-01-12,2023,8.3,-3.4,2.5,3.5,1.33,8.74,1.7,80.0,0.0
SITE097,2023-01-13,2023,9.1,-8.2,0.5,4.4,1.47,8.78,2.6,85.0,0.0
SITE097,2023-01-14,2023,4.7,-9.0,-2.1,7.7,1.13,8.82,2.3,72.0,0.0
SITE097,2023-01-15,2023,4.7,-3.1,0.8,0.0,1.02,12.99,3.1,46.0,0.0
SITE097,2023-01-16,2023,4.8,-5.9,-0.5,0.0,1.11,13.05,2.0,61.0,0.0
SITE097,2023-01-17,2023,7.4,-8.3,-0.5,0.0,1.36,13.12,2.2,50.0,0.0
SITE097,2023-01-18,2023,7.0,-7.0,0.0,0.0,1.32,13.19,3.1,48.0,0.0
SITE097,2023-01-19,2023,9.0,-4.4,2.3,3.2,1.46,9.06,2.9,55.0,0.0
SITE097,2023-01-20,2023,10.1,-5.1,2.5,0.0,1.59,13.34,2.5,56.0,0.0
SITE097,2023-01-21,2023,6.6,-4.4,1.1,3.8,1.26,9.16,2.0,71.0,0.0
SITE097,2023-01-22,2023,8.3,0.9,4.6,0.0,1.24,13.5,3.1,57.0,0.0
SITE097,2023-01-23,2023,9.5,-3.8,2.8,1.6,1.54,9.27,2.9,73.0,0.0
SITE097,2023-01-24,2023,13.3,-5.5,3.9,9.3,1.93,9.33,2.1,98.0,0.0
SITE097,2023-01-25,2023,8.5,-2.2,3.2,8.1,1.41,9.39,2.6,76.0,0.0
SITE097,2023-01-26,2023,8.6,-7.2,0.7,13.2,1.53,9.45,2.8,88.0,0.0
SITE097,2023-01-27,2023,9.7,-5.1,2.3,1.7,1.62,9.51,2.4,76.0,0.0
SITE097,2023-01-28,2023,5.5,-7.2,-0.8,1.9,1.28,9.58,2.5,62.0,0.0
SITE097,2023-01-29,2023,6.3,-7.0,-0.4,0.0,1.35,14.12,3.8,55.0,0.0
SITE097,2023-01-30,2023,-0.6,-3.7,-2.1,0.0,0.58,14.22,3.6,64.0,0.0
SITE097,2023-01-31,2023,2.7,0.7,1.7,8.1,0.59,9.77,3.1,73.0,0.0
SITE097,2023-02-01,2023,8.3,-2.1,3.1,0.0,1.46,14.42,3.7,78.0,0.0
SITE097,2023-02-02,2023,11.3,-7.8,1.8,18.9,1.87,9.91,3.6,78.0,0.0
SITE097,2023-02-03,2023,9.8,-4.2,2.8,0.7,1.7,9.98,2.5,60.0,0.0
SITE097,2023-02-04,2023,16.7,-4.3,6.2,1.1,2.44,10.05,3.7,73.0,0.0
SITE097,2023-02-05,2023,18.9,-4.7,7.1,0.5,2.7,10.13,2.5,73.0,0.0
SITE097,2023-02-06,2023,21.5,-2.9,9.3,3.2,3.01,10.2,2.6,75.0,0.0
SITE097,2023-02-07,2023,19.7,-3.1,8.3,0.0,2.82,15.05,3.5,67.0,0.0
SITE097,2023-02-08,2023,19.4,-7.5,6.0,4.1,2.81,10.35,3.9,68.0,0.0
SITE097,2023-02-09,2023,13.7,-0.8,6.4,2.0,2.12,10.43,2.9,64.0,0.0
SITE097,2023-02-10,2023,9.6,0.3,5.0,4.4,1.6,10.5,1.6,83.0,0.0
SITE097,2023-02-11,2023,11.1,-3.4,3.9,0.0,1.92,10.58,2.1,76.0,0.0
SITE097,2023-02-12,2023,8.0,-3.8,2.1,18.4,1.61,10.66,2.2,79.0,0.0
SITE097,2023-02-13,2023,12.0,-3.3,4.3,1.7,2.05,10.74,2.1,79.0,0.0
SITE097,2023-02-14,2023,15.7,-1.8,7.0,0.0,2.47,10.82,2.7,86.0,0.0
SITE097,2023-02-15,2023,17.0,-1.5,7.7,1.9,2.64,10.9,4.3,63.0,0.0
SITE097,2023-02-16,2023,12.6,-3.7,4.4,0.0,2.17,10.98,2.4,68.0,0.0
SITE097,2023-02-17,2023,13.8,1.9,7.9,5.7,2.16,11.07,3.3,87.0,0.0
SITE097,2023-02-18,2023,12.4,0.3,6.3,3.1,2.06,11.15,3.4,71.0,0.0
SITE097,2023-02-19,2023,14.4,-4.5,4.9,2.9,2.44,11.23,3.1,90.0,0.0
SITE097,2023-02-20,2023,13.2,-2.8,5.2,14.7,2.3,11.32,3.4,68.0,0.0
SITE097,2023-02-21,2023,21.5,-7.3,7.1,1.9,3.36,11.4,1.9,76.0,0.0
SITE097,2023-02-22,2023,17.9,1.2,9.5,9.3,2.83,11.49,2.2,76.0,0.0
SITE097,2023-02-23,2023,16.4,3.0,9.7,3.9,2.57,11.57,1.5,75.0,0.0
SITE097,2023-02-24,2023,10.0,-1.7,4.2,4.6,1.93,11.66,2.5,74.0,0.0
SITE097,2023-02-25,2023,7.8,-4.2,1.8,1.2,1.76,11.75,2.4,82.0,0.0
SITE097,2023-02-26,2023,15.4,-4.3,5.5,2.6,2.7,11.83,2.6,73.0,0.0
SITE097,2023-02-27,2023,16.9,1.1,9.0,0.7,2.8,11.92,1.5,70.0,0.0
SITE097,2023-02-28,2023,16.9,-2.7,7.1,6.4,2.91,12.01,2.0,71.0,0.0
SITE097,2023-03-01,2023,19.6,0.5,10.0,0.8,3.24,12.09,3.2,43.0,0.0
SITE097,2023-03-02,2023,13.3,0.3,6.8,10.5,2.38,12.18,1.6,71.0,0.0
SITE097,2023-03-03,2023,12.4,3.9,8.2,3.0,2.04,12.27,2.9,67.0,0.0
SITE097,2023-03-04,2023,13.5,3.2,8.3,3.8,2.28,12.36,2.2,44.0,0.0
SITE097,2023-03-05,2023,19.9,2.1,11.0,1.4,3.33,12.44,1.5,86.0,1.0
SITE097,2023-03-06,2023,14.0,0.5,7.3,2.5,2.55,12.53,3.4,85.0,0.0
SITE097,2023-03-07,2023,14.5,3.7,9.1,1.9,2.45,12.62,2.4,59.0,0.0
SITE097,2023-03-08,2023,15.9,4.2,10.1,0.0,2.67,18.61,2.5,55.0,0.1
SITE097,2023-03-09,2023,13.2,3.8,8.5,3.3,2.28,12.8,3.9,66.0,0.0
SITE097,2023-03-10,2023,14.0,2.2,8.1,1.9,2.53,12.88,4.0,70.0,0.0
SITE097,2023-03-11,2023,17.4,3.4,10.4,9.9,3.01,12.97,1.9,63.0,0.4
SITE097,2023-03-12,2023,16.8,-0.4,8.2,0.9,3.1,13.06,2.9,59.0,0.0
SITE097,2023-03-13,2023,16.0,-3.1,6.5,0.2,3.07,13.14,2.5,79.0,0.0
SITE097,2023-03-14,2023,18.4,1.5,9.9,4.8,3.33,13.23,2.4,89.0,0.0
SITE097,2023-03-15,2023,14.4,-1.5,6.5,3.0,2.83,13.32,2.1,78.0,0.0
SITE097,2023-03-16,2023,13.8,3.7,8.8,0.0,2.49,19.63,2.8,48.0,0.0
SITE097,2023-03-17,2023,16.7,3.0,9.8,0.3,3.04,13.49,2.1,81.0,0.0
SITE097,2023-03-18,2023,18.7,3.6,11.1,2.4,3.37,13.57,2.7,78.0,1.1
SITE097,2023-03-19,2023,18.8,3.8,11.3,2.1,3.4,13.66,2.5,68.0,1.3
SITE097,2023-03-20,2023,19.8,0.5,10.1,0.7,3.71,13.74,2.6,72.0,0.1
SITE097,2023-03-21,2023,15.2,-0.0,7.6,3.5,3.01,13.82,3.8,59.0,0.0
SITE097,2023-03-22,2023,15.2,5.2,10.2,0.0,2.7,20.37,1.9,56.0,0.2
SITE097,2023-03-23,2023,15.1,1.0,8.0,1.7,2.98,13.99,3.2,80.0,0.0
SITE097,2023-03-24,2023,17.2,-0.8,8.2,0.7,3.41,14.07,2.2,85.0,0.0
SITE097,2023-03-25,2023,14.9,0.4,7.7,5.9,3.01,14.15,2.7,86.0,0.0
SITE097,2023-03-26,2023,17.4,-3.3,7.0,0.0,3.54,20.84,2.0,78.0,0.0
SITE097,2023-03-27,2023,16.4,1.8,9.1,0.0,3.25,20.96,2.7,52.0,0.0
SITE097,2023-03-28,2023,16.2,3.0,9.6,0.0,3.16,21.08,2.0,59.0,0.0
SITE097,2023-03-29,2023,16.9,5.5,11.2,4.4,3.12,14.47,2.2,54.0,1.2
SITE097,2023-03-30,2023,16.8,1.7,9.3,4.6,3.37,14.54,2.5,65.0,0.0
SITE097,2023-03-31,2023,19.5,1.6,10.6,0.0,3.87,21.42,2.8,63.0,0.6
SITE097,2023-04-01,2023,22.1,6.1,14.1,0.3,4.14,14.7,2.5,82.0,4.1
SITE097,2023-04-02,2023,22.0,2.0,12.0,6.8,4.34,14.77,2.1,83.0,2.0
SITE097,2023-04-03,2023,24.4,6.5,15.4,9.3,4.6,14.84,1.7,80.0,5.4
SITE097,2023-04-04,2023,17.9,4.5,11.2,1.8,3.48,14.92,2.3,84.0,1.2
SITE097,2023-04-05,2023,17.5,0.9,9.2,1.3,3.64,14.99,1.4,63.0,0.0
SITE097,2023-04-06,2023,15.7,3.4,9.5,0.1,3.19,15.06,2.6,52.0,0.0
SITE097,2023-04-07,2023,16.8,3.0,9.9,0.2,3.43,15.13,1.8,57.0,0.0
SITE097,2023-04-08,2023,17.6,1.7,9.6,1.8,3.66,15.2,2.3,61.0,0.0
SITE097,2023-04-09,2023,17.5,5.9,11.7,0.1,3.37,15.27,3.3,78.0,1.7
SITE097,2023-04-10,2023,20.6,4.7,12.7,1.3,4.11,15.34,3.7,82.0,2.7
SITE097,2023-04-11,2023,15.2,4.5,9.9,3.3,3.07,15.4,1.8,84.0,0.0
SITE097,2023-04-12,2023,15.6,4.2,9.9,0.0,3.2,22.66,3.1,67.0,0.0
SITE097,2023-04-13,2023,13.7,0.3,7.0,0.0,3.12,22.76,2.7,59.0,0.0
SITE097,2023-04-14,2023,18.4,4.7,11.6,1.2,3.74,15.6,1.9,73.0,1.6
SITE097,2023-04-15,2023,22.7,3.1,12.9,0.3,4.68,15.66,2.5,84.0,2.9
SITE097,2023-04-16,2023,24.7,2.9,13.8,3.9,5.11,15.72,3.2,78.0,3.8
SITE097,2023-04-17,2023,22.8,-2.9,9.9,1.4,4.89,15.78,1.8,60.0,0.0
SITE097,2023-04-18,2023,21.0,2.2,11.6,0.3,4.44,15.84,1.5,65.0,1.6
SITE097,2023-04-19,2023,22.7,0.1,11.4,0.5,4.87,15.9,2.0,69.0,1.4
SITE097,2023-04-20,2023,20.4,7.3,13.9,0.2,4.03,15.96,2.9,73.0,3.9
SITE097,2023-04-21,2023,19.8,3.2,11.5,0.0,4.22,23.46,2.8,59.0,1.5
SITE097,2023-04-22,2023,24.4,3.1,13.8,0.5,5.16,16.07,4.6,76.0,3.8
SITE097,2023-04-23,2023,21.9,1.9,11.9,0.8,4.72,16.12,2.2,65.0,1.9
